2025-12-18 14:22:45 status unpacked libbz2-1.0:amd64 1.0.8-6
2025-12-18 14:22:45 status half-configured libbz2-1.0:amd64 1.0.8-6
2025-12-18 14:22:45 status installed libbz2-1.0:amd64 1.0.8-6
2025-12-18 14:22:45 configure libbsd0:amd64 0.12.2-2 <none>
2025-12-18 14:22:45 status unpacked libbsd0:amd64 0.12.2-2
2025-12-18 14:22:45 status half-configured libbsd0:amd64 0.12.2-2
2025-12-18 14:22:45 status installed libbsd0:amd64 0.12.2-2
2025-12-18 14:22:45 configure libblkid1:amd64 2.41-5 <none>
2025-12-18 14:22:45 status unpacked libblkid1:amd64 2.41-5
2025-12-18 14:22:45 status half-configured libblkid1:amd64 2.41-5
2025-12-18 14:22:45 status installed libblkid1:amd64 2.41-5
2025-12-18 14:22:45 configure libstdc++6:amd64 14.2.0-19 <none>
2025-12-18 14:22:45 status unpacked libstdc++6:amd64 14.2.0-19
2025-12-18 14:22:45 status half-configured libstdc++6:amd64 14.2.0-19
2025-12-18 14:22:45 status installed libstdc++6:amd64 14.2.0-19
2025-12-18 14:22:45 configure dash:amd64 0.5.12-12 <none>
2025-12-18 14:22:45 status unpacked dash:amd64 0.5.12-12
2025-12-18 14:22:45 status half-configured dash:amd64 0.5.12-12
2025-12-18 14:22:45 status installed dash:amd64 0.5.12-12
2025-12-18 14:22:45 configure libtinfo6:amd64 6.5+20250216-2 <none>
2025-12-18 14:22:45 status unpacked libtinfo6:amd64 6.5+20250216-2
2025-12-18 14:22:45 status half-configured libtinfo6:amd64 6.5+20250216-2
2025-12-18 14:22:45 status installed libtinfo6:amd64 6.5+20250216-2
2025-12-18 14:22:45 configure bash:amd64 5.2.37-2+b5 <none>
2025-12-18 14:22:45 status unpacked bash:amd64 5.2.37-2+b5
2025-12-18 14:22:45 status half-configured bash:amd64 5.2.37-2+b5
2025-12-18 14:22:45 status installed bash:amd64 5.2.37-2+b5
2025-12-18 14:22:45 configure libzstd1:amd64 1.5.7+dfsg-1 <none>
2025-12-18 14:22:45 status unpacked libzstd1:amd64 1.5.7+dfsg-1
2025-12-18 14:22:45 status half-configured libzstd1:amd64 1.5.7+dfsg-1
2025-12-18 14:22:45 status installed libzstd1:amd64 1.5.7+dfsg-1
2025-12-18 14:22:45 configure liblzma5:amd64 5.8.1-1 <none>
2025-12-18 14:22:45 status unpacked liblzma5:amd64 5.8.1-1
2025-12-18 14:22:45 status half-configured liblzma5:amd64 5.8.1-1
2025-12-18 14:22:45 status installed liblzma5:amd64 5.8.1-1
2025-12-18 14:22:45 configure liblz4-1:amd64 1.10.0-4 <none>
2025-12-18 14:22:45 status unpacked liblz4-1:amd64 1.10.0-4
2025-12-18 14:22:45 status half-configured liblz4-1:amd64 1.10.0-4
2025-12-18 14:22:45 status installed liblz4-1:amd64 1.10.0-4
2025-12-18 14:22:45 configure libc-bin:amd64 2.41-12 <none>
2025-12-18 14:22:45 status unpacked libc-bin:amd64 2.41-12
2025-12-18 14:22:45 status half-configured libc-bin:amd64 2.41-12
2025-12-18 14:22:45 status installed libc-bin:amd64 2.41-12
2025-12-18 14:22:45 configure libsqlite3-0:amd64 3.46.1-7 <none>
2025-12-18 14:22:45 status triggers-pending libc-bin:amd64 2.41-12
2025-12-18 14:22:45 status unpacked libsqlite3-0:amd64 3.46.1-7
2025-12-18 14:22:45 status half-configured libsqlite3-0:amd64 3.46.1-7
2025-12-18 14:22:45 status installed libsqlite3-0:amd64 3.46.1-7
2025-12-18 14:22:45 configure ncurses-bin:amd64 6.5+20250216-2 <none>
2025-12-18 14:22:45 status unpacked ncurses-bin:amd64 6.5+20250216-2
2025-12-18 14:22:45 status half-configured ncurses-bin:amd64 6.5+20250216-2
2025-12-18 14:22:45 status installed ncurses-bin:amd64 6.5+20250216-2
2025-12-18 14:22:45 configure libacl1:amd64 2.3.2-2+b1 <none>
2025-12-18 14:22:45 status unpacked libacl1:amd64 2.3.2-2+b1
2025-12-18 14:22:45 status half-configured libacl1:amd64 2.3.2-2+b1
2025-12-18 14:22:45 status installed libacl1:amd64 2.3.2-2+b1
2025-12-18 14:22:45 configure libsmartcols1:amd64 2.41-5 <none>
2025-12-18 14:22:45 status unpacked libsmartcols1:amd64 2.41-5
2025-12-18 14:22:45 status half-configured libsmartcols1:amd64 2.41-5
2025-12-18 14:22:45 status installed libsmartcols1:amd64 2.41-5
2025-12-18 14:22:45 configure zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1 <none>
2025-12-18 14:22:45 status unpacked zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2025-12-18 14:22:45 status half-configured zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2025-12-18 14:22:45 status installed zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2025-12-18 14:22:45 configure libcrypt1:amd64 1:4.4.38-1 <none>
2025-12-18 14:22:45 status unpacked libcrypt1:amd64 1:4.4.38-1
2025-12-18 14:22:45 status half-configured libcrypt1:amd64 1:4.4.38-1
2025-12-18 14:22:45 status installed libcrypt1:amd64 1:4.4.38-1
2025-12-18 14:22:45 configure diffutils:amd64 1:3.10-4 <none>
2025-12-18 14:22:45 status unpacked diffutils:amd64 1:3.10-4
2025-12-18 14:22:45 status half-configured diffutils:amd64 1:3.10-4
2025-12-18 14:22:45 status installed diffutils:amd64 1:3.10-4
2025-12-18 14:22:45 configure libseccomp2:amd64 2.6.0-2 <none>
2025-12-18 14:22:45 status unpacked libseccomp2:amd64 2.6.0-2
2025-12-18 14:22:45 status half-configured libseccomp2:amd64 2.6.0-2
2025-12-18 14:22:45 status installed libseccomp2:amd64 2.6.0-2
2025-12-18 14:22:45 configure libcap2:amd64 1:2.75-10+b1 <none>
2025-12-18 14:22:45 status unpacked libcap2:amd64 1:2.75-10+b1
2025-12-18 14:22:45 status half-configured libcap2:amd64 1:2.75-10+b1
2025-12-18 14:22:45 status installed libcap2:amd64 1:2.75-10+b1
2025-12-18 14:22:45 configure perl-base:amd64 5.40.1-6 <none>
2025-12-18 14:22:45 status unpacked perl-base:amd64 5.40.1-6
2025-12-18 14:22:45 status half-configured perl-base:amd64 5.40.1-6
2025-12-18 14:22:45 status installed perl-base:amd64 5.40.1-6
2025-12-18 14:22:45 configure openssl-provider-legacy:amd64 3.5.4-1~deb13u1 <none>
2025-12-18 14:22:45 status unpacked openssl-provider-legacy:amd64 3.5.4-1~deb13u1
2025-12-18 14:22:45 status half-configured openssl-provider-legacy:amd64 3.5.4-1~deb13u1
2025-12-18 14:22:45 status installed openssl-provider-legacy:amd64 3.5.4-1~deb13u1
2025-12-18 14:22:45 configure hostname:amd64 3.25 <none>
2025-12-18 14:22:45 status unpacked hostname:amd64 3.25
2025-12-18 14:22:45 status half-configured hostname:amd64 3.25
2025-12-18 14:22:45 status installed hostname:amd64 3.25
2025-12-18 14:22:45 configure libcap-ng0:amd64 0.8.5-4+b1 <none>
2025-12-18 14:22:45 status unpacked libcap-ng0:amd64 0.8.5-4+b1
2025-12-18 14:22:45 status half-configured libcap-ng0:amd64 0.8.5-4+b1
2025-12-18 14:22:45 status installed libcap-ng0:amd64 0.8.5-4+b1
2025-12-18 14:22:45 configure libnettle8t64:amd64 3.10.1-1 <none>
2025-12-18 14:22:45 status unpacked libnettle8t64:amd64 3.10.1-1
2025-12-18 14:22:45 status half-configured libnettle8t64:amd64 3.10.1-1
2025-12-18 14:22:45 status installed libnettle8t64:amd64 3.10.1-1
2025-12-18 14:22:45 configure libgmp10:amd64 2:6.3.0+dfsg-3 <none>
2025-12-18 14:22:45 status unpacked libgmp10:amd64 2:6.3.0+dfsg-3
2025-12-18 14:22:45 status half-configured libgmp10:amd64 2:6.3.0+dfsg-3
2025-12-18 14:22:45 status installed libgmp10:amd64 2:6.3.0+dfsg-3
2025-12-18 14:22:45 configure libaudit1:amd64 1:4.0.2-2+b2 <none>
2025-12-18 14:22:45 status unpacked libaudit1:amd64 1:4.0.2-2+b2
2025-12-18 14:22:45 status half-configured libaudit1:amd64 1:4.0.2-2+b2
2025-12-18 14:22:45 status installed libaudit1:amd64 1:4.0.2-2+b2
2025-12-18 14:22:45 configure gzip:amd64 1.13-1 <none>
2025-12-18 14:22:45 status unpacked gzip:amd64 1.13-1
2025-12-18 14:22:45 status half-configured gzip:amd64 1.13-1
2025-12-18 14:22:45 status installed gzip:amd64 1.13-1
2025-12-18 14:22:45 configure libuuid1:amd64 2.41-5 <none>
2025-12-18 14:22:45 status unpacked libuuid1:amd64 2.41-5
2025-12-18 14:22:45 status half-configured libuuid1:amd64 2.41-5
2025-12-18 14:22:45 status installed libuuid1:amd64 2.41-5
2025-12-18 14:22:45 configure libsepol2:amd64 3.8.1-1 <none>
2025-12-18 14:22:45 status unpacked libsepol2:amd64 3.8.1-1
2025-12-18 14:22:45 status half-configured libsepol2:amd64 3.8.1-1
2025-12-18 14:22:45 status installed libsepol2:amd64 3.8.1-1
2025-12-18 14:22:45 configure libpcre2-8-0:amd64 10.46-1~deb13u1 <none>
2025-12-18 14:22:45 status unpacked libpcre2-8-0:amd64 10.46-1~deb13u1
2025-12-18 14:22:45 status half-configured libpcre2-8-0:amd64 10.46-1~deb13u1
2025-12-18 14:22:45 status installed libpcre2-8-0:amd64 10.46-1~deb13u1
2025-12-18 14:22:45 configure libudev1:amd64 257.9-1~deb13u1 <none>
2025-12-18 14:22:45 status unpacked libudev1:amd64 257.9-1~deb13u1
2025-12-18 14:22:45 status half-configured libudev1:amd64 257.9-1~deb13u1
2025-12-18 14:22:45 status installed libudev1:amd64 257.9-1~deb13u1
2025-12-18 14:22:45 configure libhogweed6t64:amd64 3.10.1-1 <none>
2025-12-18 14:22:45 status unpacked libhogweed6t64:amd64 3.10.1-1
2025-12-18 14:22:45 status half-configured libhogweed6t64:amd64 3.10.1-1
2025-12-18 14:22:45 status installed libhogweed6t64:amd64 3.10.1-1
2025-12-18 14:22:45 configure sqv:amd64 1.3.0-3 <none>
2025-12-18 14:22:45 status unpacked sqv:amd64 1.3.0-3
2025-12-18 14:22:45 status half-configured sqv:amd64 1.3.0-3
2025-12-18 14:22:45 status installed sqv:amd64 1.3.0-3
2025-12-18 14:22:45 configure grep:amd64 3.11-4 <none>
2025-12-18 14:22:45 status unpacked grep:amd64 3.11-4
2025-12-18 14:22:45 status half-configured grep:amd64 3.11-4
2025-12-18 14:22:45 status installed grep:amd64 3.11-4
2025-12-18 14:22:45 configure libssl3t64:amd64 3.5.4-1~deb13u1 <none>
2025-12-18 14:22:45 status unpacked libssl3t64:amd64 3.5.4-1~deb13u1
2025-12-18 14:22:45 status half-configured libssl3t64:amd64 3.5.4-1~deb13u1
2025-12-18 14:22:45 status installed libssl3t64:amd64 3.5.4-1~deb13u1
2025-12-18 14:22:45 configure liblastlog2-2:amd64 2.41-5 <none>
2025-12-18 14:22:45 status unpacked liblastlog2-2:amd64 2.41-5
2025-12-18 14:22:45 status half-configured liblastlog2-2:amd64 2.41-5
2025-12-18 14:22:45 status installed liblastlog2-2:amd64 2.41-5
2025-12-18 14:22:45 configure libsystemd0:amd64 257.9-1~deb13u1 <none>
2025-12-18 14:22:45 status unpacked libsystemd0:amd64 257.9-1~deb13u1
2025-12-18 14:22:45 status half-configured libsystemd0:amd64 257.9-1~deb13u1
2025-12-18 14:22:45 status installed libsystemd0:amd64 257.9-1~deb13u1
2025-12-18 14:22:45 configure libselinux1:amd64 3.8.1-1 <none>
2025-12-18 14:22:45 status unpacked libselinux1:amd64 3.8.1-1
2025-12-18 14:22:45 status half-configured libselinux1:amd64 3.8.1-1
2025-12-18 14:22:46 status installed libselinux1:amd64 3.8.1-1
2025-12-18 14:22:46 configure libpam0g:amd64 1.7.0-5 <none>
2025-12-18 14:22:46 status unpacked libpam0g:amd64 1.7.0-5
2025-12-18 14:22:46 status half-configured libpam0g:amd64 1.7.0-5
2025-12-18 14:22:46 status installed libpam0g:amd64 1.7.0-5
2025-12-18 14:22:46 configure sed:amd64 4.9-2 <none>
2025-12-18 14:22:46 status unpacked sed:amd64 4.9-2
2025-12-18 14:22:46 status half-configured sed:amd64 4.9-2
2025-12-18 14:22:46 status installed sed:amd64 4.9-2
2025-12-18 14:22:46 configure findutils:amd64 4.10.0-3 <none>
2025-12-18 14:22:46 status unpacked findutils:amd64 4.10.0-3
2025-12-18 14:22:46 status half-configured findutils:amd64 4.10.0-3
2025-12-18 14:22:46 status installed findutils:amd64 4.10.0-3
2025-12-18 14:22:46 configure libmount1:amd64 2.41-5 <none>
2025-12-18 14:22:46 status unpacked libmount1:amd64 2.41-5
2025-12-18 14:22:46 status half-configured libmount1:amd64 2.41-5
2025-12-18 14:22:46 status installed libmount1:amd64 2.41-5
2025-12-18 14:22:46 configure libsemanage2:amd64 3.8.1-1 <none>
2025-12-18 14:22:46 status unpacked libsemanage2:amd64 3.8.1-1
2025-12-18 14:22:46 status half-configured libsemanage2:amd64 3.8.1-1
2025-12-18 14:22:46 status installed libsemanage2:amd64 3.8.1-1
2025-12-18 14:22:46 configure libapt-pkg7.0:amd64 3.0.3 <none>
2025-12-18 14:22:46 status unpacked libapt-pkg7.0:amd64 3.0.3
2025-12-18 14:22:46 status half-configured libapt-pkg7.0:amd64 3.0.3
2025-12-18 14:22:46 status installed libapt-pkg7.0:amd64 3.0.3
2025-12-18 14:22:46 configure base-passwd:amd64 3.6.7 <none>
2025-12-18 14:22:46 status unpacked base-passwd:amd64 3.6.7
2025-12-18 14:22:46 status half-configured base-passwd:amd64 3.6.7
2025-12-18 14:22:46 status installed base-passwd:amd64 3.6.7
2025-12-18 14:22:46 configure apt:amd64 3.0.3 <none>
2025-12-18 14:22:46 status unpacked apt:amd64 3.0.3
2025-12-18 14:22:46 status half-configured apt:amd64 3.0.3
2025-12-18 14:22:46 status installed apt:amd64 3.0.3
2025-12-18 14:22:46 configure bsdutils:amd64 1:2.41-5 <none>
2025-12-18 14:22:46 status unpacked bsdutils:amd64 1:2.41-5
2025-12-18 14:22:46 status half-configured bsdutils:amd64 1:2.41-5
2025-12-18 14:22:46 status installed bsdutils:amd64 1:2.41-5
2025-12-18 14:22:46 configure tar:amd64 1.35+dfsg-3.1 <none>
2025-12-18 14:22:46 status unpacked tar:amd64 1.35+dfsg-3.1
2025-12-18 14:22:46 status half-configured tar:amd64 1.35+dfsg-3.1
2025-12-18 14:22:46 status installed tar:amd64 1.35+dfsg-3.1
2025-12-18 14:22:46 configure libpam-modules-bin:amd64 1.7.0-5 <none>
2025-12-18 14:22:46 status unpacked libpam-modules-bin:amd64 1.7.0-5
2025-12-18 14:22:46 status half-configured libpam-modules-bin:amd64 1.7.0-5
2025-12-18 14:22:46 status installed libpam-modules-bin:amd64 1.7.0-5
2025-12-18 14:22:46 configure coreutils:amd64 9.7-3 <none>
2025-12-18 14:22:46 status unpacked coreutils:amd64 9.7-3
2025-12-18 14:22:46 status half-configured coreutils:amd64 9.7-3
2025-12-18 14:22:46 status installed coreutils:amd64 9.7-3
2025-12-18 14:22:46 configure dpkg:amd64 1.22.21 <none>
2025-12-18 14:22:46 status unpacked dpkg:amd64 1.22.21
2025-12-18 14:22:46 status half-configured dpkg:amd64 1.22.21
2025-12-18 14:22:46 status installed dpkg:amd64 1.22.21
2025-12-18 14:22:46 configure mount:amd64 2.41-5 <none>
2025-12-18 14:22:46 status unpacked mount:amd64 2.41-5
2025-12-18 14:22:46 status half-configured mount:amd64 2.41-5
2025-12-18 14:22:46 status installed mount:amd64 2.41-5
2025-12-18 14:22:46 configure libpam-modules:amd64 1.7.0-5 <none>
2025-12-18 14:22:46 status unpacked libpam-modules:amd64 1.7.0-5
2025-12-18 14:22:47 status half-configured libpam-modules:amd64 1.7.0-5
2025-12-18 14:22:47 status installed libpam-modules:amd64 1.7.0-5
2025-12-18 14:22:47 configure passwd:amd64 1:4.17.4-2 <none>
2025-12-18 14:22:47 status unpacked passwd:amd64 1:4.17.4-2
2025-12-18 14:22:47 status half-configured passwd:amd64 1:4.17.4-2
2025-12-18 14:22:47 status installed passwd:amd64 1:4.17.4-2
2025-12-18 14:22:47 configure libpam-runtime:all 1.7.0-5 <none>
2025-12-18 14:22:47 status unpacked libpam-runtime:all 1.7.0-5
2025-12-18 14:22:47 status half-configured libpam-runtime:all 1.7.0-5
2025-12-18 14:22:47 status installed libpam-runtime:all 1.7.0-5
2025-12-18 14:22:47 configure login:amd64 1:4.16.0-2+really2.41-5 <none>
2025-12-18 14:22:47 status unpacked login:amd64 1:4.16.0-2+really2.41-5
2025-12-18 14:22:47 status half-configured login:amd64 1:4.16.0-2+really2.41-5
2025-12-18 14:22:47 status installed login:amd64 1:4.16.0-2+really2.41-5
2025-12-18 14:22:47 configure util-linux:amd64 2.41-5 <none>
2025-12-18 14:22:47 status unpacked util-linux:amd64 2.41-5
2025-12-18 14:22:47 status half-configured util-linux:amd64 2.41-5
2025-12-18 14:22:47 status installed util-linux:amd64 2.41-5
2025-12-18 14:22:47 trigproc libc-bin:amd64 2.41-12 <none>
2025-12-18 14:22:47 status half-configured libc-bin:amd64 2.41-12
2025-12-18 14:22:47 status installed libc-bin:amd64 2.41-12
2025-12-18 14:22:53 startup archives install
2025-12-18 14:22:53 install libsystemd-shared:amd64 <none> 257.9-1~deb13u1
2025-12-18 14:22:53 status half-installed libsystemd-shared:amd64 257.9-1~deb13u1
2025-12-18 14:22:54 status unpacked libsystemd-shared:amd64 257.9-1~deb13u1
2025-12-18 14:22:54 configure libsystemd-shared:amd64 257.9-1~deb13u1 257.9-1~deb13u1
2025-12-18 14:22:54 status half-configured libsystemd-shared:amd64 257.9-1~deb13u1
2025-12-18 14:22:54 status installed libsystemd-shared:amd64 257.9-1~deb13u1
2025-12-18 14:23:00 startup archives install
2025-12-18 14:23:00 install libapparmor1:amd64 <none> 4.1.0-1
2025-12-18 14:23:00 status triggers-pending libc-bin:amd64 2.41-12
2025-12-18 14:23:00 status half-installed libapparmor1:amd64 4.1.0-1
2025-12-18 14:23:00 status unpacked libapparmor1:amd64 4.1.0-1
2025-12-18 14:23:00 install systemd:amd64 <none> 257.9-1~deb13u1
2025-12-18 14:23:00 status half-installed systemd:amd64 257.9-1~deb13u1
2025-12-18 14:23:00 status unpacked systemd:amd64 257.9-1~deb13u1
2025-12-18 14:23:00 configure libapparmor1:amd64 4.1.0-1 4.1.0-1
2025-12-18 14:23:00 status half-configured libapparmor1:amd64 4.1.0-1
2025-12-18 14:23:00 status installed libapparmor1:amd64 4.1.0-1
2025-12-18 14:23:00 configure systemd:amd64 257.9-1~deb13u1 257.9-1~deb13u1
2025-12-18 14:23:00 status half-configured systemd:amd64 257.9-1~deb13u1
2025-12-18 14:23:01 status installed systemd:amd64 257.9-1~deb13u1
2025-12-18 14:23:01 trigproc libc-bin:amd64 2.41-12 <none>
2025-12-18 14:23:01 status half-configured libc-bin:amd64 2.41-12
2025-12-18 14:23:01 status installed libc-bin:amd64 2.41-12
2025-12-18 14:23:08 startup archives install
2025-12-18 14:23:08 install systemd-sysv:amd64 <none> 257.9-1~deb13u1
2025-12-18 14:23:08 status half-installed systemd-sysv:amd64 257.9-1~deb13u1
2025-12-18 14:23:08 status unpacked systemd-sysv:amd64 257.9-1~deb13u1
2025-12-18 14:23:08 configure systemd-sysv:amd64 257.9-1~deb13u1 257.9-1~deb13u1
2025-12-18 14:23:08 status half-configured systemd-sysv:amd64 257.9-1~deb13u1
2025-12-18 14:23:08 status installed systemd-sysv:amd64 257.9-1~deb13u1
2025-12-18 14:23:15 startup archives install
2025-12-18 14:23:15 install adduser:all <none> 3.152
2025-12-18 14:23:15 status half-installed adduser:all 3.152
2025-12-18 14:23:15 status unpacked adduser:all 3.152
2025-12-18 14:23:15 install cron-daemon-common:all <none> 3.0pl1-197
2025-12-18 14:23:15 status half-installed cron-daemon-common:all 3.0pl1-197
2025-12-18 14:23:16 status unpacked cron-daemon-common:all 3.0pl1-197
2025-12-18 14:23:16 configure adduser:all 3.152 3.152
2025-12-18 14:23:16 status half-configured adduser:all 3.152
2025-12-18 14:23:16 status installed adduser:all 3.152
2025-12-18 14:23:16 configure cron-daemon-common:all 3.0pl1-197 3.0pl1-197
2025-12-18 14:23:16 status half-configured cron-daemon-common:all 3.0pl1-197
2025-12-18 14:23:16 status installed cron-daemon-common:all 3.0pl1-197
2025-12-18 14:23:22 startup archives install
2025-12-18 14:23:22 install libcom-err2:amd64 <none> 1.47.2-3+b3
2025-12-18 14:23:22 status triggers-pending libc-bin:amd64 2.41-12
2025-12-18 14:23:22 status half-installed libcom-err2:amd64 1.47.2-3+b3
2025-12-18 14:23:22 status unpacked libcom-err2:amd64 1.47.2-3+b3
2025-12-18 14:23:22 configure libcom-err2:amd64 1.47.2-3+b3 1.47.2-3+b3
2025-12-18 14:23:22 status half-configured libcom-err2:amd64 1.47.2-3+b3
2025-12-18 14:23:22 status installed libcom-err2:amd64 1.47.2-3+b3
2025-12-18 14:23:22 trigproc libc-bin:amd64 2.41-12 <none>
2025-12-18 14:23:22 status half-configured libc-bin:amd64 2.41-12
2025-12-18 14:23:22 status installed libc-bin:amd64 2.41-12
2025-12-18 14:23:27 startup archives install
2025-12-18 14:23:28 install libext2fs2t64:amd64 <none> 1.47.2-3+b3
2025-12-18 14:23:28 status triggers-pending libc-bin:amd64 2.41-12
2025-12-18 14:23:28 status half-installed libext2fs2t64:amd64 1.47.2-3+b3
2025-12-18 14:23:28 status unpacked libext2fs2t64:amd64 1.47.2-3+b3
2025-12-18 14:23:28 configure libext2fs2t64:amd64 1.47.2-3+b3 1.47.2-3+b3
2025-12-18 14:23:28 status half-configured libext2fs2t64:amd64 1.47.2-3+b3
2025-12-18 14:23:28 status installed libext2fs2t64:amd64 1.47.2-3+b3
2025-12-18 14:23:28 trigproc libc-bin:amd64 2.41-12 <none>
2025-12-18 14:23:28 status half-configured libc-bin:amd64 2.41-12
2025-12-18 14:23:28 status installed libc-bin:amd64 2.41-12
2025-12-18 14:23:34 startup archives install
2025-12-18 14:23:34 install libss2:amd64 <none> 1.47.2-3+b3
2025-12-18 14:23:34 status triggers-pending libc-bin:amd64 2.41-12
2025-12-18 14:23:34 status half-installed libss2:amd64 1.47.2-3+b3
2025-12-18 14:23:34 status unpacked libss2:amd64 1.47.2-3+b3
2025-12-18 14:23:34 configure libss2:amd64 1.47.2-3+b3 1.47.2-3+b3
2025-12-18 14:23:34 status half-configured libss2:amd64 1.47.2-3+b3
2025-12-18 14:23:34 status installed libss2:amd64 1.47.2-3+b3
2025-12-18 14:23:34 trigproc libc-bin:amd64 2.41-12 <none>
2025-12-18 14:23:34 status half-configured libc-bin:amd64 2.41-12
2025-12-18 14:23:34 status installed libc-bin:amd64 2.41-12
2025-12-18 14:23:34 startup archives unpack
2025-12-18 14:23:34 install apt-utils:amd64 <none> 3.0.3
2025-12-18 14:23:34 status half-installed apt-utils:amd64 3.0.3
2025-12-18 14:23:34 status unpacked apt-utils:amd64 3.0.3
2025-12-18 14:23:34 install cpio:amd64 <none> 2.15+dfsg-2
2025-12-18 14:23:34 status half-installed cpio:amd64 2.15+dfsg-2
2025-12-18 14:23:34 status unpacked cpio:amd64 2.15+dfsg-2
2025-12-18 14:23:34 install cron:amd64 <none> 3.0pl1-197
2025-12-18 14:23:34 status half-installed cron:amd64 3.0pl1-197
2025-12-18 14:23:34 status unpacked cron:amd64 3.0pl1-197
2025-12-18 14:23:34 install debconf-i18n:all <none> 1.5.91
2025-12-18 14:23:34 status half-installed debconf-i18n:all 1.5.91
2025-12-18 14:23:34 status unpacked debconf-i18n:all 1.5.91
2025-12-18 14:23:34 install dhcpcd-base:amd64 <none> 1:10.1.0-11+deb13u1
2025-12-18 14:23:34 status half-installed dhcpcd-base:amd64 1:10.1.0-11+deb13u1
2025-12-18 14:23:34 status unpacked dhcpcd-base:amd64 1:10.1.0-11+deb13u1
2025-12-18 14:23:34 install dmidecode:amd64 <none> 3.6-2
2025-12-18 14:23:34 status half-installed dmidecode:amd64 3.6-2
2025-12-18 14:23:35 status unpacked dmidecode:amd64 3.6-2
2025-12-18 14:23:35 install e2fsprogs:amd64 <none> 1.47.2-3+b3
2025-12-18 14:23:35 status half-installed e2fsprogs:amd64 1.47.2-3+b3
2025-12-18 14:23:35 status unpacked e2fsprogs:amd64 1.47.2-3+b3
2025-12-18 14:23:35 install fdisk:amd64 <none> 2.41-5
2025-12-18 14:23:35 status half-installed fdisk:amd64 2.41-5
2025-12-18 14:23:35 status unpacked fdisk:amd64 2.41-5
2025-12-18 14:23:35 install ifupdown:amd64 <none> 0.8.44
2025-12-18 14:23:35 status half-installed ifupdown:amd64 0.8.44
2025-12-18 14:23:35 status unpacked ifupdown:amd64 0.8.44
2025-12-18 14:23:35 install init:amd64 <none> 1.69~deb13u1
2025-12-18 14:23:35 status half-installed init:amd64 1.69~deb13u1
2025-12-18 14:23:35 status unpacked init:amd64 1.69~deb13u1
2025-12-18 14:23:35 install iproute2:amd64 <none> 6.15.0-1
2025-12-18 14:23:35 status half-installed iproute2:amd64 6.15.0-1
2025-12-18 14:23:35 status unpacked iproute2:amd64 6.15.0-1
2025-12-18 14:23:35 install iputils-ping:amd64 <none> 3:20240905-3
2025-12-18 14:23:35 status half-installed iputils-ping:amd64 3:20240905-3
2025-12-18 14:23:35 status unpacked iputils-ping:amd64 3:20240905-3
2025-12-18 14:23:35 install kmod:amd64 <none> 34.2-2
2025-12-18 14:23:35 status half-installed kmod:amd64 34.2-2
2025-12-18 14:23:35 status unpacked kmod:amd64 34.2-2
2025-12-18 14:23:35 install less:amd64 <none> 668-1
2025-12-18 14:23:35 status half-installed less:amd64 668-1
2025-12-18 14:23:35 status unpacked less:amd64 668-1
2025-12-18 14:23:35 install libbpf1:amd64 <none> 1:1.5.0-3
2025-12-18 14:23:35 status triggers-pending libc-bin:amd64 2.41-12
2025-12-18 14:23:35 status half-installed libbpf1:amd64 1:1.5.0-3
2025-12-18 14:23:36 status unpacked libbpf1:amd64 1:1.5.0-3
2025-12-18 14:23:36 install libcap2-bin:amd64 <none> 1:2.75-10+b1
2025-12-18 14:23:36 status half-installed libcap2-bin:amd64 1:2.75-10+b1
2025-12-18 14:23:36 status unpacked libcap2-bin:amd64 1:2.75-10+b1
2025-12-18 14:23:36 install libedit2:amd64 <none> 3.1-20250104-1
2025-12-18 14:23:36 status half-installed libedit2:amd64 3.1-20250104-1
2025-12-18 14:23:36 status unpacked libedit2:amd64 3.1-20250104-1
2025-12-18 14:23:36 install libelf1t64:amd64 <none> 0.192-4
2025-12-18 14:23:36 status half-installed libelf1t64:amd64 0.192-4
2025-12-18 14:23:36 status unpacked libelf1t64:amd64 0.192-4
2025-12-18 14:23:36 install libfdisk1:amd64 <none> 2.41-5
2025-12-18 14:23:36 status half-installed libfdisk1:amd64 2.41-5
2025-12-18 14:23:36 status unpacked libfdisk1:amd64 2.41-5
2025-12-18 14:23:36 install libgssapi-krb5-2:amd64 <none> 1.21.3-5
2025-12-18 14:23:36 status half-installed libgssapi-krb5-2:amd64 1.21.3-5
2025-12-18 14:23:36 status unpacked libgssapi-krb5-2:amd64 1.21.3-5
2025-12-18 14:23:36 install libidn2-0:amd64 <none> 2.3.8-2
2025-12-18 14:23:36 status half-installed libidn2-0:amd64 2.3.8-2
2025-12-18 14:23:36 status unpacked libidn2-0:amd64 2.3.8-2
2025-12-18 14:23:36 install libjansson4:amd64 <none> 2.14-2+b3
2025-12-18 14:23:36 status half-installed libjansson4:amd64 2.14-2+b3
2025-12-18 14:23:36 status unpacked libjansson4:amd64 2.14-2+b3
2025-12-18 14:23:36 install libk5crypto3:amd64 <none> 1.21.3-5
2025-12-18 14:23:36 status half-installed libk5crypto3:amd64 1.21.3-5
2025-12-18 14:23:36 status unpacked libk5crypto3:amd64 1.21.3-5
